date,pm25,pm10,o3,no2,so2,co,psi
03/01/2024, 37, 15, 4, , 1, 4, 
04/01/2024, 26, 12, 7, , 1, 4, 
05/01/2024, 26, 18, 8, , 1, 4, 
06/01/2024, 31, 15, 4, , 1, 4, 
07/01/2024, 23, 14, 8, , 1, 4, 
08/01/2024, 29, 16, 8, , 1, 4, 
09/01/2024, 25, 15, 6, , 1, 3, 
10/01/2024, 25, 19, 5, , 1, 4, 
11/01/2024, 44, 20, 4, , 2, 4, 
12/01/2024, 28, 20, 9, , 2, 5, 
13/01/2024, 51, 29, 11, , 2, 4, 
14/01/2024, 46, 24, 9, , 2, 4, 
15/01/2024, 34, 20, 8, , 2, 4, 
16/01/2024, 27, 18, 9, , 2, 4, 
17/01/2024, 32, 23, 7, , 1, , 
18/01/2024, 41, 28, 6, , 1, 4, 
19/01/2024, 40, 22, 5, , 2, 4, 
20/01/2024, 37, 19, 23, , 2, 4, 
21/01/2024, 35, 19, 17, , 2, 4, 
22/01/2024, 32, 18, 13, , 2, 4, 
23/01/2024, 35, 20, 6, , 2, 4, 
24/01/2024, 38, 20, 6, , 1, 4, 
25/01/2024, 33, 21, 10, , 1, 4, 
26/01/2024, 43, 28, 11, , 1, , 
27/01/2024, 49, 26, 11, , 1, 4, 
28/01/2024, 47, 28, 11, , 1, 4, 
29/01/2024, 55, 30, 11, , 2, 4, 
30/01/2024, 50, 28, 11, , 2, 4, 
31/01/2024, 47, 22, 9, , 1, 4, 
01/02/2024, 32, 23, 7, , 1, 4, 
02/02/2024, 48, 24, 9, , 1, 5, 
03/02/2024, 41, 23, 17, , 1, 5, 
04/02/2024, 46, 23, 11, , 2, 4, 
05/02/2024, 38, 21, 13, , 2, 3, 
06/02/2024, 39, 19, 9, , 2, 2, 
07/02/2024, 33, 19, 9, , 2, 3, 
08/02/2024, 42, 28, 9, , 2, 3, 
09/02/2024, 42, 21, 11, , 2, 3, 
10/02/2024, 41, 29, 12, , 2, 3, 
11/02/2024, 59, 32, 14, , 2, 3, 
12/02/2024, 47, 25, 12, , 2, 4, 
13/02/2024, 49, 27, 9, , 1, 4, 
14/02/2024, 43, 23, 8, , 1, 3, 
15/02/2024, 40, 27, 9, , 1, 3, 
16/02/2024, 54, 30, 9, , 2, 3, 
17/02/2024, 55, 30, 10, , 2, , 
18/02/2024, 56, 25, 11, , , 3, 
19/02/2024, 46, 23, 10, , , 3, 
20/02/2024, 40, 22, 12, , 2, 3, 
21/02/2024, 40, 19, 16, , 2, 3, 
22/02/2024, 38, 24, 10, , 2, 3, 
23/02/2024, 40, 21, 10, , 2, 3, 
24/02/2024, 29, 24, 11, , 2, 3, 
25/02/2024, 44, 28, 9, , 2, 3, 
26/02/2024, 60, 30, 8, , 2, 3, 
27/02/2024, 56, 27, 13, , 1, 3, 
28/02/2024, 43, 24, 11, , 2, 3, 
29/02/2024, 40, 25, 8, , 1, 4, 
01/03/2024, 46, 25, 8, , 1, , 
02/03/2024, 40, 20, 7, , 1, 5, 
03/03/2024, 34, 28, 6, , 1, 4, 
04/03/2024, 53, 21, 4, , 2, 4, 
05/03/2024, 37, 23, 19, , 1, 5, 
06/03/2024, 46, 26, 7, , 1, 5, 
07/03/2024, 51, 21, 6, , 1, 5, 
08/03/2024, 43, 21, 11, , 1, 4, 
09/03/2024, 41, 18, 6, , , 4, 
10/03/2024, 42, 28, 11, , 1, 4, 
11/03/2024, 55, 27, 10, , 1, 3, 
12/03/2024, 54, 25, 13, , 1, 3, 
13/03/2024, 51, 27, 13, , 1, 4, 
14/03/2024, 48, 26, 13, , 1, 4, 
15/03/2024, 45, 25, 13, , 2, 3, 
16/03/2024, 45, 26, 11, , , 3, 
17/03/2024, 50, 21, 14, , 2, 3, 
18/03/2024, 38, 24, 11, , 1, 3, 
19/03/2024, 43, 26, 8, , 2, 3, 
20/03/2024, 52, 29, 9, , 2, 4, 
21/03/2024, 55, 35, 11, , 2, , 
22/03/2024, 61, 27, 12, , 2, 4, 
23/03/2024, 46, 24, 12, , 2, 4, 
24/03/2024, 41, 21, 10, , 2, , 
25/03/2024, 40, 23, 8, , 2, 4, 
26/03/2024, 42, 23, 8, , 2, 4, 
27/03/2024, 36, 22, 6, , 2, 4, 
28/03/2024, 43, 20, 5, , 2, 4, 
29/03/2024, 26, 12, 9, , 2, 4, 
30/03/2024, 20, 14, 34, , 2, 5, 
31/03/2024, 37, 20, 9, , 2, 4, 
01/04/2024, 42, 16, 12, , 2, 3, 
02/04/2024, 29, 14, 10, , 2, 4, 
03/04/2024, 29, 23, 16, , 2, 5, 
04/04/2024, 56, 25, 14, , 2, 4, 
05/04/2024, 44, 18, 11, , 2, 3, 
06/04/2024, 33, 17, 11, , 2, 3, 
07/04/2024, 29, 16, 7, , 2, 3, 
08/04/2024, 38, 25, 9, , 2, 5, 
09/04/2024, 41, 18, 6, , 2, 4, 
10/04/2024, 35, 19, 5, , 2, 3, 
11/04/2024, 36, 19, 4, , 2, 3, 
12/04/2024, 34, 16, 8, , 2, 3, 
13/04/2024, 32, 15, 7, , 2, 4, 
14/04/2024, 24, 15, 8, , 2, , 
15/04/2024, 30, 15, 4, , 2, 5, 
16/04/2024, 29, 18, 10, , 4, 5, 
17/04/2024, 32, 23, 10, , 5, 5, 
18/04/2024, 45, 21, 11, , 2, 4, 
19/04/2024, 38, 17, 7, , 3, 3, 
20/04/2024, 31, 17, 14, , 4, 4, 
21/04/2024, 47, 25, 13, , 2, 6, 
22/04/2024, 54, 22, 9, , 2, 3, 
23/04/2024, 41, 19, 11, , 2, 3, 
24/04/2024, 30, 16, 9, , , , 
25/04/2024, 30, 23, 10, , 2, 4, 
26/04/2024, 48, 21, 10, , 2, 2, 
27/04/2024, 34, 14, 5, , 2, 3, 
28/04/2024, 22, 13, 7, , 2, 2, 
29/04/2024, 23, 14, 8, , 3, 3, 
30/04/2024, 34, 16, 6, , , 2, 
01/05/2024, 22, 13, 4, , 2, 3, 
02/05/2024, 23, 17, 5, , 3, 3, 
03/05/2024, 39, 15, 4, , 2, 3, 
04/05/2024, 29, 16, 5, , 3, 2, 
05/05/2024, 27, 15, 7, , 2, 2, 
06/05/2024, 25, 13, 4, , 2, 3, 
07/05/2024, 31, 22, 12, , 4, 5, 
08/05/2024, 50, 17, 10, , 3, 3, 
09/05/2024, 30, 15, 6, , 2, 4, 
10/05/2024, 33, 20, 7, , 2, 3, 
11/05/2024, 38, 16, 6, , 2, 3, 
12/05/2024, 27, 14, 8, , 2, 4, 
13/05/2024, 30, 20, 15, , 2, 5, 
14/05/2024, 45, 22, 8, , 2, 4, 
15/05/2024, 41, 18, 4, , 2, 3, 
16/05/2024, 36, 20, 6, , 2, 4, 
17/05/2024, 45, 20, 6, , 3, 3, 
18/05/2024, 41, 16, 5, , 2, 3, 
19/05/2024, 28, 12, 4, , 2, 3, 
20/05/2024, 19, 13, 5, , 2, 3, 
21/05/2024, 28, 17, 3, , 3, 4, 
22/05/2024, 39, 16, 7, , 3, 3, 
23/05/2024, 35, 19, 4, , 2, 4, 
24/05/2024, 42, 19, 5, , 2, 4, 
25/05/2024, 41, 15, 7, , 2, 4, 
26/05/2024, 23, 12, 6, , 2, 2, 
27/05/2024, 29, 15, 4, , 2, 2, 
28/05/2024, 43, 23, 5, , 2, 3, 
29/05/2024, 40, 20, 4, , 2, 2, 
30/05/2024, 32, 20, 4, , 2, 3, 
31/05/2024, 40, 18, 3, , 2, 2, 
01/06/2024, 36, 16, 3, , 2, 3, 
02/06/2024, 33, 14, 12, , 2, 3, 
03/06/2024, 34, 19, 10, , 2, 4, 
04/06/2024, 40, 15, 7, , 2, 4, 
05/06/2024, 28, 14, 6, , 3, 3, 
06/06/2024, 34, 21, 6, , 3, 5, 
07/06/2024, 44, 22, 6, , 2, 4, 
08/06/2024, 43, 19, 6, , 2, 4, 
09/06/2024, 29, 16, 8, , 2, 4, 
10/06/2024, 36, 24, 13, , 2, 4, 
11/06/2024, 39, 24, 7, , 2, 4, 
12/06/2024, 42, 21, 9, , 2, 4, 
13/06/2024, 45, 21, 8, , 2, 4, 
14/06/2024, 43, 31, 7, , 2, 5, 
15/06/2024, 57, 21, 9, , 3, 4, 
16/06/2024, 36, 17, 8, , 2, 4, 
17/06/2024, 32, 19, 6, , 4, 4, 
18/06/2024, 33, 20, 5, , 2, 4, 
19/06/2024, 45, 22, 5, , 2, 4, 
20/06/2024, 42, 21, 5, , 2, 3, 
21/06/2024, 41, 21, 4, , 3, 3, 
22/06/2024, 24, 18, 16, , 2, 4, 
23/06/2024, 49, 26, 15, , 2, 4, 
24/06/2024, 47, 21, 9, , 2, 3, 
25/06/2024, 35, 16, 7, , 2, 3, 
26/06/2024, 25, 20, 4, , 2, 4, 
27/06/2024, 38, 17, 5, , 2, 3, 
28/06/2024, 34, 20, 5, , 3, 6, 
29/06/2024, 44, 15, 3, , 4, 4, 
30/06/2024, 27, 17, 11, , 4, 5, 
01/07/2024, 53, 23, 4, , 2, 4, 
02/07/2024, 41, 16, 5, , 1, 3, 
03/07/2024, 36, 19, 7, , 1, 3, 
04/07/2024, 31, 19, 3, , 2, 4, 
05/07/2024, 45, 27, 10, , 4, 5, 
06/07/2024, 68, 27, 9, , 4, 4, 
07/07/2024, 42, 17, 3, , 6, 4, 
08/07/2024, 31, 15, 6, , 5, 4, 
09/07/2024, 28, 14, 4, , 2, 4, 
10/07/2024, 27, 17, 7, , 1, 3, 
11/07/2024, 36, 17, 5, , 1, 3, 
12/07/2024, 40, 23, 11, , 1, 3, 
13/07/2024, 51, 31, 12, , 1, 3, 
14/07/2024, 59, 29, 11, , 1, 3, 
15/07/2024, 61, 27, 9, , , 3, 
16/07/2024, 50, 26, 8, , , 3, 
17/07/2024, 47, 26, 7, , , 3, 
18/07/2024, 54, 24, 8, , 1, 3, 
19/07/2024, 49, 26, 7, , 1, 3, 
20/07/2024, 48, 23, 7, , 1, 3, 
21/07/2024, 47, 28, 10, , 1, 3, 
22/07/2024, 55, 33, 10, , 1, 3, 
23/07/2024, 69, 38, 9, , 1, , 
24/07/2024, 68, 35, 12, , 2, 3, 
25/07/2024, 68, 44, 11, , 1, 3, 
26/07/2024, 76, 38, 9, , 1, 3, 
27/07/2024, 57, 34, 9, , 1, 3, 
28/07/2024, 49, 31, 8, , 1, 3, 
29/07/2024, 53, 29, 9, , 2, 3, 
30/07/2024, 55, 23, 6, , 1, 3, 
31/07/2024, 37, 18, 7, , 1, 4, 
01/08/2024, 45, 17, 6, , 2, 3, 
02/08/2024, 32, 16, 6, , 1, 3, 
03/08/2024, 37, 18, 3, , 1, 3, 
04/08/2024, 31, 18, 6, , 2, 6, 
05/08/2024, 52, 22, 8, , 2, 3, 
06/08/2024, 49, 24, 7, , 2, 4, 
07/08/2024, 49, 20, 6, , 1, 3, 
08/08/2024, 33, 13, 5, , 1, 3, 
09/08/2024, 27, 17, 2, , 1, 5, 
10/08/2024, 45, 18, 4, , 1, 4, 
11/08/2024, 34, 19, 5, , 1, 4, 
12/08/2024, 41, 23, 10, , 1, 4, 
13/08/2024, 57, 27, 8, , 1, 3, 
14/08/2024, 41, 18, 7, , 3, 3, 
15/08/2024, 45, 20, 7, , 3, 2, 
16/08/2024, 37, 17, 6, , 3, 1, 
17/08/2024, 39, 20, 8, , 3, 1, 
18/08/2024, 39, 16, 8, , 3, 2, 
19/08/2024, 33, 17, 5, , 3, 3, 
20/08/2024, 34, 16, 9, , 4, 4, 
21/08/2024, 39, 17, 10, , 4, 3, 
22/08/2024, 52, 17, 7, , 3, 3, 
23/08/2024, 31, 15, 5, , 3, 3, 
24/08/2024, 30, 14, 7, , 3, 3, 
25/08/2024, 39, 23, 9, , 3, 3, 
26/08/2024, 64, 24, 5, , 3, 3, 
27/08/2024, 52, 20, 4, , 4, 3, 
28/08/2024, 37, 21, 7, , 4, 3, 
29/08/2024, 62, 25, 8, , 3, 3, 
30/08/2024, 55, 22, 8, , 2, 3, 
31/08/2024, 49, 21, 8, , 2, 2, 
01/09/2024, 43, 23, 11, , 2, 2, 
02/09/2024, 59, 28, 10, , 2, 3, 
03/09/2024, 61, 30, 8, , 3, 3, 
04/09/2024, 53, 25, 11, , 4, 4, 
05/09/2024, 66, 29, 9, , 2, 3, 
06/09/2024, 56, 31, 7, , 2, 3, 
07/09/2024, 46, 25, 7, , 2, 3, 
08/09/2024, 50, 16, 6, , 4, 3, 
09/09/2024, 34, 13, 6, , 4, 3, 
10/09/2024, 26, 14, 7, , 3, 3, 
11/09/2024, 35, 13, 6, , 2, 3, 
12/09/2024, 25, 13, 8, , 2, 3, 
13/09/2024, 39, 18, 10, , 3, 3, 
14/09/2024, 41, 23, 7, , 3, 3, 
15/09/2024, 51, 22, 9, , 3, 3, 
16/09/2024, 57, 20, 8, , 3, 3, 
17/09/2024, 47, 17, 7, , 5, 2, 
18/09/2024, 30, 23, 10, , 3, 3, 
19/09/2024, 61, 29, 10, , 3, 4, 
20/09/2024, 68, 27, 6, , 3, 3, 
21/09/2024, 51, 23, 11, , 3, 4, 
22/09/2024, 53, 21, 8, , 2, 3, 
23/09/2024, 51, 26, 6, , 2, 4, 
24/09/2024, 54, 22, 6, , 2, 5, 
25/09/2024, 52, 18, 3, , 3, 3, 
26/09/2024, 32, 17, 11, , 5, 4, 
27/09/2024, 42, 15, 6, , 2, 3, 
28/09/2024, 30, 12, 8, , 2, 3, 
29/09/2024, 29, 14, 6, , 2, 3, 
30/09/2024, 34, 13, 3, , 3, 3, 
01/10/2024, 25, 14, 8, , 4, 3, 
02/10/2024, 38, 16, 4, , 2, 3, 
03/10/2024, 38, 22, 9, , 2, 5, 
04/10/2024, 56, 20, 8, , 3, 4, 
05/10/2024, 45, 13, 6, , 3, 3, 
06/10/2024, 26, 16, 7, , 2, 4, 
07/10/2024, 45, 18, 6, , 2, 3, 
08/10/2024, 39, 17, 6, , 2, 3, 
09/10/2024, 34, 16, 6, , 2, 3, 
10/10/2024, 39, 16, 3, , 4, 3, 
11/10/2024, 36, 22, 3, , 3, 4, 
12/10/2024, 48, 27, 13, , 2, 5, 
13/10/2024, 53, 17, 4, , 2, 4, 
14/10/2024, 35, 21, 6, , 3, 5, 
15/10/2024, 46, 17, 7, , 3, 4, 
16/10/2024, 37, 21, 5, , 3, 5, 
17/10/2024, 47, 27, 11, , 3, 6, 
18/10/2024, 61, 27, 11, , 4, 4, 
19/10/2024, 66, 21, 8, , 4, 3, 
20/10/2024, 40, 21, 13, , 5, 3, 
21/10/2024, 56, 24, 17, , 5, 2, 
22/10/2024, 57, 25, 12, , 6, 2, 
23/10/2024, 48, 30, 16, , 5, 2, 
24/10/2024, 69, 34, 7, , 4, 3, 
25/10/2024, 51, 21, 9, , 5, 2, 
26/10/2024, 46, 23, 11, , 6, 1, 
27/10/2024, 52, 23, 13, , 6, 2, 
28/10/2024, 42, 25, 21, , 4, 4, 
29/10/2024, 66, 27, 10, , 3, 4, 
30/10/2024, 57, 30, 12, , 1, 4, 
31/10/2024, 63, 20, 8, , 1, 3, 
01/11/2024, 40, 21, 4, , 1, 4, 
02/11/2024, 49, 16, 4, , 1, 4, 
03/11/2024, 37, 22, 2, , 1, 5, 
04/11/2024, 47, 20, 2, , 1, 5, 
05/11/2024, 40, 20, 4, , 1, 4, 
06/11/2024, 45, 19, 6, , 2, 3, 
07/11/2024, 45, 20, 9, , 2, 5, 
08/11/2024, 41, 17, 5, , 2, 4, 
09/11/2024, 46, 19, 8, , 2, 4, 
10/11/2024, 36, 14, 6, , 2, 4, 
11/11/2024, 41, 23, 2, , 2, 4, 
12/11/2024, 59, 28, 1, , 2, 5, 
13/11/2024, 49, 24, 2, , 2, 5, 
14/11/2024, 41, 22, 6, , 2, 5, 
15/11/2024, 44, 26, 7, , 2, 5, 
16/11/2024, 45, 18, 6, , 2, 5, 
17/11/2024, 26, 12, 5, , 2, 4, 
18/11/2024, 25, 11, 5, , 2, 3, 
19/11/2024, 24, 13, 6, , 2, 4, 
20/11/2024, 29, 15, 12, , 3, 4, 
21/11/2024, 29, 19, 10, , 2, 4, 
22/11/2024, 30, 13, 16, , 2, 4, 
23/11/2024, 22, 16, 11, , 2, 4, 
24/11/2024, 34, 14, 8, , 2, 4, 
25/11/2024, 28, 16, 4, , 2, 3, 
26/11/2024, 31, 18, 13, , 2, 4, 
27/11/2024, 42, 20, 5, , 2, 2, 
28/11/2024, 42, 19, 6, , 3, 2, 
29/11/2024, 25, 14, 18, , 3, 4, 
30/11/2024, 39, 17, 14, , 3, 3, 
01/12/2024, 28, 15, 12, , 3, 4, 
02/12/2024, 34, 18, 13, , 3, 4, 
03/12/2024, 43, 19, 7, , 3, 4, 
04/12/2024, 39, 19, 14, , 3, 2, 
05/12/2024, 38, 20, 16, , 3, 3, 
06/12/2024, 37, 19, 15, , 3, 2, 
07/12/2024, 29, 16, 11, , 3, 2, 
08/12/2024, 25, 13, 11, , 3, 2, 
09/12/2024, 20, 14, 12, , 2, 2, 
10/12/2024, 23, 15, 16, , 2, 3, 
11/12/2024, 29, 17, 12, , 1, 3, 
12/12/2024, 39, 21, 6, , 1, 3, 
13/12/2024, 35, 19, 10, , 1, 4, 
14/12/2024, 44, 18, 11, , 2, 4, 
15/12/2024, 36, 19, 11, , 2, 4, 
16/12/2024, 34, 18, 10, , 2, 3, 
17/12/2024, 22, 16, 9, , 2, 3, 
18/12/2024, 32, 15, 12, , 2, 3, 
19/12/2024, 29, 17, 12, , 2, 4, 
20/12/2024, 38, 25, 13, , 2, 4, 
21/12/2024, 50, 28, 15, , 2, 4, 
22/12/2024, 50, 25, 14, , 2, 4, 
23/12/2024, 49, 19, 7, , 1, 4, 
24/12/2024, 36, 19, 11, , 1, 4, 
25/12/2024, 36, 17, 14, , 1, 5, 
26/12/2024, 38, 23, 16, , 2, 4, 
27/12/2024, 35, 17, 13, , 2, 3, 
28/12/2024, 28, 14, 10, , 1, 3, 
29/12/2024, 24, , , , , , 
31/12/2024, , 18, 12, , 1, 4, 
01/01/2025, 31, 18, 12, , 1, 4, 
02/01/2025, 39, 19, 10, , 2, 4, 
03/01/2025, 37, 19, 8, , 1, 4, 
04/01/2025, 37, 20, 9, , 1, 3, 
05/01/2025, 37, 18, 13, , 1, 3, 
06/01/2025, 40, 24, 15, , 1, 3, 
07/01/2025, 42, 20, 14, , 1, 3, 
08/01/2025, 39, 20, 15, , 1, 3, 
09/01/2025, 45, 25, 14, , 1, 4, 
10/01/2025, 34, 10, 12, , 2, 4, 
11/01/2025, 26, 16, 12, , 1, 4, 
12/01/2025, 26, 14, 12, , 1, 3, 
13/01/2025, 20, 11, 12, , 1, 2, 
14/01/2025, 22, 17, 14, , 2, 4, 
15/01/2025, 54, 21, 12, , 2, 3, 
16/01/2025, 35, 21, 12, , 2, 2, 
17/01/2025, 32, 18, 8, , 1, 2, 
18/01/2025, 35, 14, 8, , 1, 3, 
19/01/2025, 34, 19, 9, , 1, 2, 
20/01/2025, 41, 19, 8, , 1, 2, 
21/01/2025, 35, 23, 10, , 1, 3, 
22/01/2025, 56, 24, 8, , 1, 3, 
23/01/2025, 39, 16, 5, , 1, 3, 
24/01/2025, 34, 17, 7, , 2, 3, 
25/01/2025, 32, 19, 9, , 10, 2, 
26/01/2025, 34, 14, 7, , 2, 2, 
27/01/2025, 30, 21, 13, , 2, 2, 
28/01/2025, 50, 29, 13, , 2, 3, 
29/01/2025, 51, 24, 14, , 2, 3, 
30/01/2025, 47, 23, 14, , 2, 3, 
31/01/2025, 42, 23, 15, , 2, 3, 
01/02/2025, 45, 22, 18, , 2, 3, 
02/02/2025, 43, 24, 16, , 3, 4, 
03/02/2025, 58, 22, 10, , 2, 2, 
04/02/2025, 35, 13, 12, , 1, 2, 
05/02/2025, 30, 27, 15, , 1, 3, 
06/02/2025, 66, 26, 12, , 1, 3, 
07/02/2025, 42, 22, 12, , 1, 3, 
08/02/2025, 42, 20, 13, , 2, 2, 
09/02/2025, 36, 23, 13, , 1, 3, 
10/02/2025, 42, 19, 11, , 1, 3, 
11/02/2025, 32, 18, 22, , 1, 3, 
12/02/2025, 40, 20, 22, , 1, 3, 
13/02/2025, 41, 17, 14, , 1, 3, 
14/02/2025, 28, 14, 13, , 1, 3, 
15/02/2025, 31, 15, 14, , 1, 3, 
16/02/2025, 32, 17, 16, , 1, 4, 
17/02/2025, 37, 17, 10, , 2, 4, 
18/02/2025, 27, 18, 11, , 1, 4, 
19/02/2025, 42, 23, 12, , 2, 4, 
20/02/2025, 37, 21, 13, , 1, 4, 
21/02/2025, 42, 19, 10, , 1, 4, 
22/02/2025, 33, 16, 9, , 1, 4, 
23/02/2025, 30, 15, 8, , 1, 3, 
24/02/2025, 27, 12, 8, , 1, 3, 
25/02/2025, 28, 17, 13, , 1, 3, 
26/02/2025, 40, 20, 10, , 2, 3, 
27/02/2025, 39, 19, 15, , 2, 3, 
28/02/2025, 40, 23, 10, , 2, 3, 
01/03/2025, 47, 19, 10, , 1, 3, 
02/03/2025, 33, 17, 17, , 1, 3, 
03/03/2025, 35, 20, 13, , 1, 3, 
04/03/2025, 43, 18, 7, , 1, 3, 
05/03/2025, 42, 15, 5, , 2, 3, 
06/03/2025, 30, 13, 28, , 4, 3, 
07/03/2025, 29, 16, 26, , 2, 3, 
08/03/2025, 34, 16, 7, , 1, 3, 
09/03/2025, 36, 15, 8, , 1, 3, 
10/03/2025, 28, 14, 10, , 1, 2, 
11/03/2025, 29, 13, 5, , 1, 2, 
12/03/2025, 34, 16, 10, , 1, 3, 
13/03/2025, 34, 15, 8, , 1, 2, 
14/03/2025, 28, 16, 10, , 1, 3, 
15/03/2025, 30, 15, 11, , 2, 3, 
16/03/2025, 28, 13, 8, , 2, 3, 
17/03/2025, 28, 17, 9, , 2, 3, 
18/03/2025, 41, 22, 9, , 2, 4, 
19/03/2025, 46, 13, 10, , 2, 4, 
20/03/2025, 28, 15, 12, , 2, 4, 
21/03/2025, 46, 21, 12, , 1, 3, 
22/03/2025, 44, 13, 11, , 1, 3, 
23/03/2025, 21, 16, 8, , 1, 3, 
24/03/2025, 41, 29, 17, , 2, 4, 
25/03/2025, 65, 40, 21, , 2, 4, 
26/03/2025, 76, 36, 14, , 2, 4, 
27/03/2025, 67, 32, 10, , 2, 4, 
28/03/2025, 50, 28, 15, , 3, 5, 
29/03/2025, 59, 26, 13, , 3, 4, 
30/03/2025, 49, 21, 11, , 3, 4, 
31/03/2025, 49, 18, 12, , 4, 4, 
01/04/2025, 45, 19, 11, , 3, 3, 
02/04/2025, 40, 17, 10, , 3, 3, 
03/04/2025, 29, 17, 6, , 2, 3, 
04/04/2025, 38, 20, 12, , 1, 4, 
05/04/2025, 34, 18, 13, , 2, 3, 
06/04/2025, 30, 12, 8, , 1, 3, 
07/04/2025, 20, 17, 8, , 2, 3, 
08/04/2025, 33, 16, 9, , 2, 4, 
09/04/2025, 31, 17, 17, , 2, 4, 
10/04/2025, 46, 18, 11, , 2, 3, 
11/04/2025, 31, 11, 16, , 3, 3, 
12/04/2025, 21, 11, 7, , 4, 2, 
13/04/2025, 25, 14, 13, , 3, 3, 
14/04/2025, 31, 17, 14, , 2, 4, 
15/04/2025, 30, 19, 17, , 2, 5, 
16/04/2025, 52, 20, 6, , 3, 4, 
17/04/2025, 34, 17, 8, , 1, 7, 
18/04/2025, 36, 25, 9, , 1, 5, 
19/04/2025, 44, 22, 15, , 1, 5, 
20/04/2025, 39, 21, 10, , 1, 5, 
21/04/2025, 37, 19, 9, , 1, 4, 
22/04/2025, 37, 19, 7, , 1, 2, 
23/04/2025, 35, 25, 17, , 1, 3, 
24/04/2025, 60, 27, 16, , 1, 2, 
25/04/2025, 47, 20, 10, , 1, 1, 
26/04/2025, 32, 22, 11, , 1, 3, 
27/04/2025, 39, 18, 10, , 1, 2, 
28/04/2025, 39, 25, 21, , 1, 3, 
29/04/2025, 52, 22, 13, , 2, 2, 
30/04/2025, 40, 25, 12, , 4, 3, 
01/05/2025, 36, 26, 14, , 4, 4, 
02/05/2025, 47, 27, 1, , 4, 3, 
03/05/2025, 36, 19, , , 4, 3, 
04/05/2025, 31, 19, 7, , 2, 4, 
05/05/2025, 42, 17, 11, , 2, 3, 
06/05/2025, 29, 23, 13, , 3, 4, 
07/05/2025, 50, 30, 8, , 2, 3, 
08/05/2025, 50, 26, 10, , 1, 4, 
09/05/2025, 54, 26, 13, , 1, 4, 
10/05/2025, 57, 26, 22, , 1, 5, 
11/05/2025, 41, 17, 16, , 1, 4, 
12/05/2025, 37, 22, 11, , 1, 4, 
13/05/2025, 48, 24, 6, , 2, 2, 
14/05/2025, 46, 26, 8, , 2, 3, 
15/05/2025, 47, 23, 11, , 2, 2, 
16/05/2025, 42, 21, 17, , 2, 2, 
17/05/2025, 33, 16, 9, , 2, 2, 
18/05/2025, 22, 12, 11, , 2, 3, 
19/05/2025, 25, 15, 8, , 1, 3, 
20/05/2025, 27, 22, 9, , 2, 3, 
21/05/2025, 45, 25, 7, , 2, 4, 
22/05/2025, 54, 26, 8, , 2, 4, 
23/05/2025, 39, 25, 7, , 2, 3, 
24/05/2025, 65, 33, 17, , 1, 3, 
25/05/2025, 44, 19, 15, , 1, 3, 
26/05/2025, 41, 24, 23, , 1, 3, 
27/05/2025, 45, 29, 18, , 1, 4, 
28/05/2025, 53, 24, 8, , 1, 3, 
29/05/2025, 42, 25, 9, , 2, 3, 
30/05/2025, 47, 21, 10, , 2, 3, 
31/05/2025, 40, 17, 10, , 2, 3, 
01/06/2025, 32, 16, 8, , 2, 2, 
02/06/2025, 33, 22, 4, , 2, 3, 
03/06/2025, 44, 26, 8, , 2, 4, 
04/06/2025, 54, 25, 7, , 2, 4, 
05/06/2025, 50, 22, 4, , 2, 4, 
06/06/2025, 39, 13, 8, , 2, 3, 
07/06/2025, 23, 13, 7, , 1, 4, 
08/06/2025, 28, 17, 6, , 1, 4, 
09/06/2025, 38, 17, 3, , 1, 3, 
10/06/2025, 32, 16, 5, , 2, 3, 
11/06/2025, 37, 24, 6, , 1, 3, 
12/06/2025, 48, 22, 4, , 1, 3, 
13/06/2025, 35, 17, 7, , 1, 3, 
14/06/2025, 29, 12, 6, , 1, 3, 
15/06/2025, 20, 15, 6, , 2, 3, 
16/06/2025, 36, 23, 5, , 2, 4, 
17/06/2025, 52, 18, 6, , 3, 2, 
18/06/2025, 32, 19, 11, , 5, 3, 
19/06/2025, 44, 24, 11, , 3, 3, 
20/06/2025, 51, 28, 10, , 2, 4, 
21/06/2025, 60, 24, 12, , 1, 3, 
22/06/2025, 48, 20, 6, , 2, 3, 
23/06/2025, 42, 24, 8, , 3, 3, 
24/06/2025, 44, 19, 7, , 3, 2, 
25/06/2025, 37, 19, 8, , 2, 2, 
26/06/2025, 39, 26, 11, , 2, 2, 
27/06/2025, 60, 30, 7, , 2, 2, 
28/06/2025, 49, 20, 10, , 2, 1, 
29/06/2025, 35, 17, 9, , 3, 2, 
30/06/2025, 48, 20, 10, , 3, 2, 
01/07/2025, 40, 18, 5, , 2, 3, 
02/07/2025, 44, 28, 9, , 3, 4, 
03/07/2025, 61, 26, 8, , 3, 2, 
04/07/2025, 42, 22, 8, , 2, 3, 
05/07/2025, 47, 18, 9, , 2, 2, 
06/07/2025, 31, 18, 7, , 2, 2, 
07/07/2025, 32, 18, 7, , 2, 2, 
08/07/2025, 36, 18, 8, , 2, 2, 
09/07/2025, 40, 20, 8, , 2, 2, 
10/07/2025, 36, 20, 6, , 3, 3, 
11/07/2025, 47, 20, 5, , 4, 2, 
12/07/2025, 42, 22, 8, , 3, 2, 
13/07/2025, 28, 16, 6, , 2, 3, 
14/07/2025, 39, 19, 7, , 1, 3, 
15/07/2025, 37, 23, 10, , 1, 3, 
16/07/2025, 48, 24, 9, , 2, 3, 
