date,pm25,pm10,o3,no2,so2,co,psi
20/09/2023, 30, 21, 16, , 2, 7, 
21/09/2023, 36, 17, 12, , 1, 4, 
22/09/2023, 27, 27, 18, , 2, 5, 
23/09/2023, 43, 39, 8, , 2, 4, 
24/09/2023, 38, 22, 21, , 1, 4, 
25/09/2023, 46, 38, 20, , 1, 4, 
26/09/2023, 59, 36, 31, , 1, 3, 
27/09/2023, 48, 35, 30, , 1, 3, 
28/09/2023, 50, 44, 27, , 1, 4, 
29/09/2023, 66, 47, 10, , 1, 5, 
30/09/2023, 62, 44, 24, , 2, 5, 
01/10/2023, 65, 36, 28, , 1, 3, 
02/10/2023, 57, 40, 18, , 1, 4, 
03/10/2023, 53, 37, 33, , 2, 5, 
04/10/2023, 62, 38, 33, , 1, 3, 
05/10/2023, 52, 37, 33, , 1, 4, 
06/10/2023, 62, 56, 34, , 1, 6, 
07/10/2023, 93, 54, 23, , 2, 4, 
08/10/2023, 55, 40, 32, , 2, 4, 
09/10/2023, 64, 48, 25, , 2, 5, 
10/10/2023, 74, 46, 27, , 1, 6, 
11/10/2023, 66, 40, 22, , 2, 5, 
12/10/2023, 54, 33, 28, , 1, 4, 
13/10/2023, 49, 36, 26, , 2, 3, 
14/10/2023, 56, 37, 30, , 2, 3, 
15/10/2023, 60, 42, 27, , 2, 4, 
16/10/2023, 60, 36, 24, , 2, 3, 
17/10/2023, 52, 30, 13, , 2, 4, 
18/10/2023, 48, 28, 26, , 2, 6, 
19/10/2023, 42, 25, 26, , 2, 4, 
20/10/2023, 44, 27, 25, , 2, 6, 
21/10/2023, 45, 23, 33, , 2, 5, 
22/10/2023, 40, 27, 20, , 2, 6, 
23/10/2023, 44, 21, 25, , 2, 5, 
24/10/2023, 34, 22, 11, , 2, 5, 
25/10/2023, 44, 28, 21, , 2, 7, 
26/10/2023, 40, 29, 26, , 2, 5, 
27/10/2023, 46, 29, 6, , 2, 5, 
28/10/2023, 36, 21, 32, , 2, 5, 
29/10/2023, 38, 23, 33, , 2, 6, 
30/10/2023, 48, 34, 18, , 2, 7, 
31/10/2023, 47, 25, 24, , 2, 7, 
01/11/2023, 40, 21, 32, , 2, 5, 
02/11/2023, 41, 29, 45, , 2, 5, 
03/11/2023, 55, 32, 23, , 3, 5, 
04/11/2023, 47, 32, 32, , 3, 7, 
05/11/2023, 50, 24, 18, , 2, 5, 
06/11/2023, 35, 19, 19, , 2, 6, 
07/11/2023, 35, 21, 13, , 2, 5, 
08/11/2023, 33, 22, 10, , 2, 4, 
09/11/2023, 44, 24, 26, , 2, 4, 
10/11/2023, 35, 23, 19, , 2, 5, 
11/11/2023, 34, 42, 19, , 2, 6, 
12/11/2023, 59, 28, 18, , 1, 5, 
13/11/2023, 43, 23, 3, , 1, 6, 
14/11/2023, 43, 23, 17, , 2, 5, 
15/11/2023, 41, 24, 16, , 2, 3, 
16/11/2023, 34, 19, 14, , 2, 4, 
17/11/2023, 28, 16, 13, , 2, 7, 
18/11/2023, 28, 12, 17, , 1, 7, 
19/11/2023, 17, 19, 24, , 1, 7, 
20/11/2023, 24, 21, 14, , 1, 7, 
21/11/2023, 26, 16, 18, , 2, 7, 
22/11/2023, 30, 18, 30, , 2, 7, 
23/11/2023, 31, 13, 21, , 1, 6, 
24/11/2023, 21, 14, 15, , 2, 6, 
25/11/2023, 27, 18, 31, , 2, 7, 
26/11/2023, 27, 17, 19, , 2, 7, 
27/11/2023, 31, 18, 15, , 2, 7, 
28/11/2023, 26, 15, 22, , 2, 6, 
29/11/2023, 23, 18, 13, , 2, 7, 
30/11/2023, 25, 14, 27, , 1, 6, 
01/12/2023, 21, 17, 20, , 2, 7, 
02/12/2023, 25, 16, 10, , 2, 7, 
03/12/2023, 24, 15, 15, , 2, 6, 
04/12/2023, 29, 21, 31, , 2, 6, 
05/12/2023, 36, 16, 13, , 1, 6, 
06/12/2023, 24, 18, 14, , 1, 8, 
07/12/2023, 30, 16, 19, , 1, 6, 
08/12/2023, 22, 13, 17, , 1, 6, 
09/12/2023, 20, 14, 19, , 1, 6, 
10/12/2023, 27, 17, 14, , 1, 7, 
11/12/2023, 28, 16, 9, , 1, 6, 
12/12/2023, 24, 14, 14, , 1, 7, 
13/12/2023, 26, 18, 20, , 2, 8, 
14/12/2023, 26, 15, 30, , 2, 8, 
15/12/2023, 27, 15, 19, , 2, 7, 
16/12/2023, 23, 14, 19, , 1, 6, 
17/12/2023, 23, 14, 16, , 1, 6, 
18/12/2023, 28, 18, 12, , 1, 6, 
19/12/2023, 25, 17, 16, , 1, 6, 
20/12/2023, 27, 18, 15, , 1, 6, 
21/12/2023, 24, 14, 28, , 1, 6, 
22/12/2023, 25, 15, 25, , 1, 8, 
23/12/2023, 27, 18, 41, , 2, 8, 
24/12/2023, 31, 14, 21, , 1, 6, 
25/12/2023, 19, 13, 20, , 1, 7, 
26/12/2023, 23, 12, 17, , 1, 7, 
27/12/2023, 26, 15, 13, , 1, 7, 
28/12/2023, 25, 16, 15, , 1, 8, 
29/12/2023, 25, 19, 4, , 1, 3, 
30/12/2023, 35, 21, 2, , 1, 3, 
31/12/2023, 28, 17, , , 1, 3, 
01/01/2024, 29, 13, 15, , 1, 5, 
02/01/2024, 22, 15, 12, , 2, 6, 
03/01/2024, 29, 14, 8, , 1, 9, 
04/01/2024, 17, 13, 20, , 1, 6, 
05/01/2024, 24, 15, 22, , 1, 5, 
06/01/2024, 26, 11, 15, , 1, 6, 
07/01/2024, 20, 12, 12, , 1, 7, 
08/01/2024, 25, 15, 17, , 1, 5, 
09/01/2024, 20, 12, 21, , 1, 6, 
10/01/2024, 21, 17, 18, , 1, 6, 
11/01/2024, 32, 29, 5, , 1, 5, 
12/01/2024, 21, 20, 11, , 1, 7, 
13/01/2024, 37, 31, 13, , 1, 6, 
14/01/2024, 40, 22, 12, , 1, 6, 
15/01/2024, 32, 20, 10, , 2, 6, 
16/01/2024, 26, 18, 12, , 2, 6, 
17/01/2024, 29, 25, 9, , 2, 6, 
18/01/2024, 37, 28, 7, , 2, 7, 
19/01/2024, 29, 35, 6, , 2, 6, 
20/01/2024, 25, 27, 14, , 1, 7, 
21/01/2024, 24, 22, 22, , 1, 8, 
22/01/2024, 25, 32, 13, , 1, 7, 
23/01/2024, 30, 36, 9, , 1, 8, 
24/01/2024, 29, 32, 8, , 1, 6, 
25/01/2024, 25, 28, 16, , 1, 6, 
26/01/2024, 29, 58, 14, , 1, 6, 
27/01/2024, 37, 40, 17, , 1, 6, 
28/01/2024, 34, 27, 16, , 2, 7, 
29/01/2024, 41, 29, 15, , 1, , 
30/01/2024, 37, 27, 14, , 1, 7, 
31/01/2024, 32, 19, 12, , 1, 7, 
01/02/2024, 23, 21, 11, , 1, 7, 
02/02/2024, 31, 22, 11, , 1, 7, 
03/02/2024, 29, 22, 17, , 1, 7, 
04/02/2024, 32, 21, 16, , 1, 7, 
05/02/2024, 26, 22, 13, , 2, 7, 
06/02/2024, 29, 17, 10, , 2, 7, 
07/02/2024, 23, 15, 11, , 2, 6, 
08/02/2024, 24, 17, 10, , 2, 4, 
09/02/2024, 28, 40, 14, , 2, 4, 
10/02/2024, 34, 55, 18, , 2, 4, 
11/02/2024, 41, 48, 21, , 2, 5, 
12/02/2024, 41, 23, 20, , 2, 5, 
13/02/2024, 50, 29, 14, , 2, 6, 
14/02/2024, 37, 34, 11, , 2, 6, 
15/02/2024, 39, 48, 10, , 2, , 
16/02/2024, 46, 62, 13, , 1, 6, 
17/02/2024, 44, 72, 14, , 1, 6, 
18/02/2024, 41, 79, 13, , 2, , 
19/02/2024, 32, 38, 12, , , 6, 
20/02/2024, 44, 21, 16, , 2, 6, 
21/02/2024, 32, 22, 18, , 2, 7, 
22/02/2024, 32, 27, 12, , 2, 7, 
23/02/2024, 32, 46, 13, , 2, 6, 
24/02/2024, 30, 35, 15, , 2, 6, 
25/02/2024, 32, 30, 14, , 2, 5, 
26/02/2024, 38, 36, 13, , 2, 3, 
27/02/2024, 33, 27, 17, , 2, 4, 
28/02/2024, 31, 32, 14, , 2, 4, 
29/02/2024, 28, 28, 19, , 2, 6, 
01/03/2024, 32, 33, 15, , 2, , 
02/03/2024, 26, 26, 13, , 2, , 
03/03/2024, 23, 28, 14, , 2, , 
04/03/2024, 37, 24, 11, , 3, 6, 
05/03/2024, 25, 18, 12, , 3, 9, 
06/03/2024, 26, 21, 22, , 3, 8, 
07/03/2024, 32, 21, 15, , 3, 5, 
08/03/2024, 29, 21, 25, , 3, 5, 
09/03/2024, 30, 20, 22, , , 4, 
10/03/2024, 36, 34, 28, , 3, 5, 
11/03/2024, 43, 32, 26, , 3, 5, 
12/03/2024, 36, 26, 31, , 3, 5, 
13/03/2024, 32, 28, 33, , 3, 5, 
14/03/2024, 36, 29, 35, , 3, 5, 
15/03/2024, 35, 25, 31, , 3, 5, 
16/03/2024, 29, 24, 30, , , 5, 
17/03/2024, 33, 23, 30, , 3, 5, 
18/03/2024, 28, 21, 29, , 3, 5, 
19/03/2024, 26, 25, 28, , 3, 5, 
20/03/2024, 36, 31, 28, , 3, 6, 
21/03/2024, 51, 32, 35, , 3, 5, 
22/03/2024, 54, 26, 37, , 3, 6, 
23/03/2024, 52, 26, 35, , 3, 6, 
24/03/2024, 53, 22, 34, , 3, 6, 
25/03/2024, 44, 24, 29, , 3, , 
26/03/2024, 46, 26, 28, , 3, 7, 
27/03/2024, 48, 24, 33, , 3, , 
28/03/2024, 43, 28, 29, , 3, , 
29/03/2024, 36, 21, 33, , 3, 7, 
30/03/2024, 33, 26, 54, , 3, 8, 
31/03/2024, 41, 28, 24, , 3, 8, 
01/04/2024, 54, 25, 44, , 2, 7, 
02/04/2024, 41, 29, 23, , 2, 7, 
03/04/2024, 41, 29, 46, , 2, 7, 
04/04/2024, 58, 25, 34, , 2, 5, 
05/04/2024, 47, 19, 31, , 2, 4, 
06/04/2024, 41, 18, 27, , 2, 3, 
07/04/2024, 38, 20, 18, , 2, 3, 
08/04/2024, 43, 31, 14, , 2, 7, 
09/04/2024, 54, 23, 3, , 2, 4, 
10/04/2024, 33, 17, 3, , 2, 4, 
11/04/2024, 34, 20, 2, , 2, 5, 
12/04/2024, 31, 22, 19, , 2, 5, 
13/04/2024, 41, 23, 15, , 2, 4, 
14/04/2024, 27, 18, 18, , 3, 4, 
15/04/2024, 31, 21, 9, , 2, 4, 
16/04/2024, 35, 24, 22, , 1, 3, 
17/04/2024, 42, 47, 26, , 1, 3, 
18/04/2024, 50, 31, 21, , 1, 4, 
19/04/2024, 56, 28, 15, , 1, 7, 
20/04/2024, 41, 27, 33, , 2, 7, 
21/04/2024, 44, 30, 26, , 2, 9, 
22/04/2024, 65, 33, 17, , 1, 8, 
23/04/2024, 57, 30, 24, , 1, 5, 
24/04/2024, 45, 40, 23, , 1, 4, 
25/04/2024, 34, 41, 31, , , 4, 
26/04/2024, 41, 26, 37, , , 5, 
27/04/2024, 42, 26, 13, , 1, 5, 
28/04/2024, 34, 16, 22, , 1, 4, 
29/04/2024, 32, 18, 21, , 2, 7, 
30/04/2024, 34, 17, 15, , , 4, 
01/05/2024, 30, 27, 15, , 2, 6, 
02/05/2024, 43, 32, 12, , 2, 8, 
03/05/2024, 49, 20, 8, , 2, 6, 
04/05/2024, 39, 17, 33, , 3, 4, 
05/05/2024, 40, 16, 17, , 4, 4, 
06/05/2024, 25, 16, 12, , 2, 6, 
07/05/2024, 40, 21, 27, , 2, 6, 
08/05/2024, 48, 22, 27, , 2, 4, 
09/05/2024, 42, 17, 15, , 2, 3, 
10/05/2024, 29, 22, 15, , 3, 4, 
11/05/2024, 46, 19, 15, , 2, 4, 
12/05/2024, 28, 20, 21, , 2, 6, 
13/05/2024, 49, 20, 31, , 2, 5, 
14/05/2024, 38, 22, 14, , 2, 6, 
15/05/2024, 47, 23, 7, , 2, 5, 
16/05/2024, 42, 22, 8, , 2, 7, 
17/05/2024, 48, 22, 10, , 2, 6, 
18/05/2024, 46, 17, 10, , 2, 4, 
19/05/2024, 22, 10, 7, , 2, , 
20/05/2024, 23, 12, 10, , 3, 4, 
21/05/2024, 28, 19, 6, , 4, 6, 
22/05/2024, 46, 15, 20, , 3, 5, 
23/05/2024, 37, 17, 27, , 3, 5, 
24/05/2024, 41, 21, 14, , 3, 6, 
25/05/2024, 35, 13, 18, , 2, 5, 
26/05/2024, 24, 12, 15, , 2, 4, 
27/05/2024, 24, 14, 12, , 1, 5, 
28/05/2024, 40, 23, 15, , 1, 5, 
29/05/2024, 48, 18, 14, , 1, 5, 
30/05/2024, 33, 15, 14, , 1, 6, 
31/05/2024, 41, 17, 8, , 1, 5, 
01/06/2024, 33, 14, 12, , 1, 7, 
02/06/2024, 36, 15, 25, , 2, 6, 
03/06/2024, 40, 18, 25, , 2, 5, 
04/06/2024, 40, 22, 23, , 2, 6, 
05/06/2024, 46, 15, 14, , 1, 3, 
06/06/2024, 27, 21, 13, , 1, 7, 
07/06/2024, 55, 22, 13, , 1, 5, 
08/06/2024, 50, 24, 16, , 1, 4, 
09/06/2024, 39, 15, 16, , 2, 4, 
10/06/2024, 38, 27, 25, , 2, 3, 
11/06/2024, 45, 22, 16, , 1, 5, 
12/06/2024, 45, 21, 30, , 1, 5, 
13/06/2024, 53, 25, 11, , 2, 6, 
14/06/2024, 54, 35, 19, , 2, 8, 
15/06/2024, 56, 25, 23, , 2, 4, 
16/06/2024, 39, 15, 20, , 2, 4, 
17/06/2024, 37, 18, 13, , 2, 6, 
18/06/2024, 45, 19, 14, , 1, 5, 
19/06/2024, 48, 23, 18, , 2, 5, 
20/06/2024, 55, 23, 8, , 2, 4, 
21/06/2024, 27, 16, 2, , 2, 4, 
22/06/2024, 25, 19, 7, , , 5, 
23/06/2024, 39, 25, 6, , 2, 4, 
24/06/2024, 48, 26, 4, , 2, 3, 
25/06/2024, 36, 17, 7, , 2, 3, 
26/06/2024, 35, 27, 6, , 2, 5, 
27/06/2024, 42, 19, 5, , 2, 3, 
28/06/2024, 35, 25, 5, , 2, 5, 
29/06/2024, 46, 21, 2, , 2, 4, 
30/06/2024, 29, 27, 7, , 2, 6, 
01/07/2024, 54, 29, 3, , 2, 6, 
02/07/2024, 47, 21, 4, , 2, 4, 
03/07/2024, 38, 18, 9, , 2, 3, 
04/07/2024, 31, 16, 3, , 2, 5, 
05/07/2024, 45, 36, 9, , 2, 5, 
06/07/2024, 62, 24, 8, , 2, 4, 
07/07/2024, 43, 18, 3, , 2, 5, 
08/07/2024, 35, 20, 4, , 2, 5, 
09/07/2024, 38, 16, 3, , 2, 5, 
10/07/2024, 31, 17, 6, , 1, 5, 
11/07/2024, 40, 17, 4, , 1, 5, 
12/07/2024, 39, 18, 10, , 1, 9, 
13/07/2024, 49, 25, 10, , 1, 6, 
14/07/2024, 55, 31, 11, , 2, 6, 
15/07/2024, 55, 25, 10, , , 6, 
16/07/2024, 50, 23, 9, , , 7, 
17/07/2024, 50, 25, 9, , , 5, 
18/07/2024, 49, 24, 8, , 2, 4, 
19/07/2024, 42, 25, 9, , 2, 4, 
20/07/2024, 41, 25, 8, , 2, 5, 
21/07/2024, 47, 27, 11, , 2, 6, 
22/07/2024, 56, 34, 9, , 2, 6, 
23/07/2024, 61, 37, 10, , 2, 6, 
24/07/2024, 66, 32, 16, , 2, 6, 
25/07/2024, 58, 35, 15, , 2, , 
26/07/2024, 62, 30, 12, , 2, , 
27/07/2024, 52, 24, 14, , 2, 4, 
28/07/2024, 42, 23, 8, , 2, 4, 
29/07/2024, 48, 27, 12, , 2, 5, 
30/07/2024, 56, 26, 7, , 2, 5, 
31/07/2024, 45, 26, 9, , 2, 6, 
01/08/2024, 55, 21, 8, , 2, 5, 
02/08/2024, 42, 16, 8, , 2, 5, 
03/08/2024, 30, 15, 3, , 2, 5, 
04/08/2024, 29, 23, 4, , 2, 6, 
05/08/2024, 54, 24, 9, , 2, 4, 
06/08/2024, 51, 24, 9, , 2, 4, 
07/08/2024, 44, 20, 6, , 2, 4, 
08/08/2024, 28, 13, 7, , 2, 3, 
09/08/2024, 25, 17, 3, , 2, 5, 
10/08/2024, 43, 19, 7, , 2, 4, 
11/08/2024, 36, 18, 8, , 2, 3, 
12/08/2024, 41, 22, 15, , 2, 3, 
13/08/2024, 55, 21, 11, , 2, 2, 
14/08/2024, 39, 23, 10, , 2, 11, 
15/08/2024, 42, 20, 9, , 2, 4, 
16/08/2024, 39, 19, 8, , 2, 3, 
17/08/2024, 37, 20, 12, , 2, 3, 
18/08/2024, 41, 17, 12, , 1, 4, 
19/08/2024, 32, 18, 7, , 1, 4, 
20/08/2024, 35, 23, 18, , 1, 6, 
21/08/2024, 43, 22, 17, , 1, 5, 
22/08/2024, 43, 19, 11, , 1, 4, 
23/08/2024, 32, 20, 9, , 1, 6, 
24/08/2024, 33, 17, 13, , 1, 6, 
25/08/2024, 50, 28, 24, , 1, 7, 
26/08/2024, 67, 30, 10, , 1, 6, 
27/08/2024, 61, 24, 8, , 1, 4, 
28/08/2024, 38, 22, 16, , 1, 5, 
29/08/2024, 55, 25, 18, , 1, 3, 
30/08/2024, 40, 22, 20, , 1, 2, 
31/08/2024, 48, 23, 20, , 1, 5, 
01/09/2024, 46, 24, 21, , 1, 6, 
02/09/2024, 53, 27, 16, , 1, 4, 
03/09/2024, 56, 33, 11, , 1, 6, 
04/09/2024, 54, 28, 23, , 1, 8, 
05/09/2024, 68, 28, 17, , 1, 6, 
06/09/2024, 53, 23, 14, , 1, 3, 
07/09/2024, 40, 25, 12, , 1, 3, 
08/09/2024, 43, 21, 8, , 1, 4, 
09/09/2024, 45, 16, 10, , 1, 2, 
10/09/2024, 28, 19, 11, , 1, 4, 
11/09/2024, 49, 21, 11, , 1, 6, 
12/09/2024, 33, 15, 15, , 1, 7, 
13/09/2024, 41, 18, 19, , 1, 5, 
14/09/2024, 39, 25, 14, , 1, 3, 
15/09/2024, 49, 23, 16, , 1, 4, 
16/09/2024, 54, 21, 14, , 1, 3, 
17/09/2024, 45, 17, 11, , 1, 3, 
18/09/2024, 34, 21, 17, , 1, 4, 
19/09/2024, 61, 30, 19, , 1, 4, 
20/09/2024, 58, 24, 14, , 1, 5, 
21/09/2024, 48, 26, 21, , 1, 5, 
22/09/2024, 58, 23, 16, , 1, 4, 
23/09/2024, 55, 26, 12, , 1, 6, 
24/09/2024, 50, 26, 10, , 1, 7, 
25/09/2024, 47, 27, 4, , 1, 6, 
26/09/2024, 39, 27, 20, , 1, 6, 
27/09/2024, 46, 20, 17, , 1, 4, 
28/09/2024, 38, 16, 12, , 1, 3, 
29/09/2024, 37, 16, 12, , 1, 3, 
30/09/2024, 38, 26, 4, , 1, 7, 
01/10/2024, 56, 24, 12, , 1, 5, 
02/10/2024, 43, 19, 7, , 1, 3, 
03/10/2024, 40, 31, 15, , 1, 6, 
04/10/2024, 61, 28, 10, , 2, 10, 
05/10/2024, 53, 25, 10, , 2, 8, 
06/10/2024, 46, 28, 11, , 2, 5, 
07/10/2024, 63, 22, 13, , 1, 4, 
08/10/2024, 41, 22, 11, , 1, 4, 
09/10/2024, 45, 23, 11, , 1, 5, 
10/10/2024, 43, 26, 4, , 1, 6, 
11/10/2024, 53, 31, 8, , 1, 11, 
12/10/2024, 61, 25, 16, , 2, 6, 
13/10/2024, 45, 16, 8, , 3, 4, 
14/10/2024, 27, 20, 15, , 3, 6, 
15/10/2024, 38, 19, 8, , 3, 5, 
16/10/2024, 37, 29, 4, , 3, 6, 
17/10/2024, 60, 33, 13, , 3, 6, 
18/10/2024, 64, 35, 14, , 1, 6, 
19/10/2024, 60, 24, 13, , 1, 5, 
20/10/2024, 48, 27, 25, , 1, 4, 
21/10/2024, 56, 24, 32, , 1, 4, 
22/10/2024, 55, 30, 23, , 2, 4, 
23/10/2024, 58, 32, 33, , 1, 4, 
24/10/2024, 69, 37, 10, , 1, 5, 
25/10/2024, 60, 25, 18, , 1, 4, 
26/10/2024, 49, 26, 22, , 2, 4, 
27/10/2024, 51, 22, 18, , 2, 3, 
28/10/2024, 52, 27, 24, , 1, 4, 
29/10/2024, 71, 43, 19, , 1, 6, 
30/10/2024, 68, 44, 23, , 1, 5, 
31/10/2024, 78, 29, 15, , 1, 4, 
01/11/2024, 58, 26, 9, , 1, 5, 
02/11/2024, 52, 23, 12, , 1, 5, 
03/11/2024, 51, 28, 8, , 1, 5, 
04/11/2024, 56, 30, 9, , 2, 6, 
05/11/2024, 56, 27, 17, , 1, 4, 
06/11/2024, 52, 22, 15, , 1, 4, 
07/11/2024, 54, 33, 10, , 1, 6, 
08/11/2024, 51, 27, 10, , 2, 6, 
09/11/2024, 55, 28, 20, , 1, 6, 
10/11/2024, 42, 25, 13, , 1, 6, 
11/11/2024, 55, 36, 20, , 1, 7, 
12/11/2024, 71, 31, 11, , 1, 7, 
13/11/2024, 56, 31, 16, , 1, 7, 
14/11/2024, 49, 31, 16, , 1, 9, 
15/11/2024, 69, 30, 15, , 1, 8, 
16/11/2024, 50, 21, 6, , 1, 8, 
17/11/2024, 42, 14, 5, , 1, 6, 
18/11/2024, 27, 15, 4, , 1, 7, 
19/11/2024, 30, 18, 3, , 1, 7, 
20/11/2024, 32, 22, 10, , 1, 7, 
21/11/2024, 40, 38, 5, , 1, 7, 
22/11/2024, 56, 26, 7, , 1, 6, 
23/11/2024, 34, 19, 6, , 1, 5, 
24/11/2024, 39, 23, 6, , 1, 6, 
25/11/2024, 50, 42, 6, , 1, 6, 
26/11/2024, 43, 23, 4, , 2, 6, 
27/11/2024, 47, 21, 20, , 1, 5, 
28/11/2024, 36, 20, 11, , 1, 6, 
29/11/2024, 38, 25, 18, , 1, 4, 
30/11/2024, 45, 24, 15, , 2, 5, 
01/12/2024, 33, 19, 14, , 2, 6, 
02/12/2024, 40, 22, 14, , 2, 6, 
03/12/2024, 40, 23, 11, , 2, 7, 
04/12/2024, 47, 24, 14, , 2, 5, 
05/12/2024, 48, 25, 24, , 2, 5, 
06/12/2024, 42, 21, 20, , 2, 4, 
07/12/2024, 39, 17, 10, , 2, 4, 
08/12/2024, 28, 17, 7, , 2, 4, 
09/12/2024, 37, 26, 8, , 2, 4, 
10/12/2024, 38, 29, 20, , 2, 4, 
11/12/2024, 39, 26, 14, , 2, 5, 
12/12/2024, 56, 24, 5, , 2, 5, 
13/12/2024, 40, 26, 23, , 2, 6, 
14/12/2024, 54, 25, 21, , 2, 4, 
15/12/2024, 44, 20, 13, , 2, 4, 
16/12/2024, 44, 20, 10, , 2, 3, 
17/12/2024, 33, 25, 10, , 2, 5, 
18/12/2024, 38, 23, 14, , 2, 4, 
19/12/2024, 39, 23, 14, , 2, 4, 
20/12/2024, 45, 32, 16, , 2, 4, 
21/12/2024, 55, 30, 19, , 2, 4, 
22/12/2024, 47, 27, 18, , 2, 3, 
23/12/2024, 44, 25, 12, , 2, 4, 
24/12/2024, 37, 24, 18, , 2, 4, 
25/12/2024, 42, 26, 15, , 2, 4, 
26/12/2024, 51, 27, 13, , 2, 5, 
27/12/2024, 38, 21, 13, , 2, 5, 
28/12/2024, 37, 21, 8, , 2, 4, 
29/12/2024, 33, , , , , , 
31/12/2024, , 24, 9, , 2, 5, 
01/01/2025, 35, 23, 12, , 2, 6, 
02/01/2025, 38, 23, 13, , 2, 6, 
03/01/2025, 43, 23, 13, , 2, 5, 
04/01/2025, 39, 24, 14, , 2, 5, 
05/01/2025, 36, 25, 15, , 2, 5, 
06/01/2025, 44, 28, 15, , 2, 5, 
07/01/2025, 51, 24, 16, , 2, 5, 
08/01/2025, 44, 26, 18, , 2, 5, 
09/01/2025, 51, 30, 13, , 2, 5, 
10/01/2025, 41, 17, 12, , 2, 5, 
11/01/2025, 31, 17, 14, , 2, 5, 
12/01/2025, 28, 15, 14, , 2, 5, 
13/01/2025, 22, 17, 9, , 2, 5, 
14/01/2025, 31, 32, 14, , 2, 7, 
15/01/2025, 69, 32, 28, , 3, 5, 
16/01/2025, 39, 25, 31, , 2, 3, 
17/01/2025, 36, 22, 36, , 3, 2, 
18/01/2025, 39, 20, 34, , 3, 2, 
19/01/2025, 35, 25, 29, , 3, 2, 
20/01/2025, 45, 28, 11, , 3, 2, 
21/01/2025, 42, 26, 21, , 3, 2, 
22/01/2025, 56, 25, 26, , 2, 2, 
23/01/2025, 46, 17, 21, , 2, 4, 
24/01/2025, 37, 17, 24, , 2, 4, 
25/01/2025, 31, 16, 23, , 2, 3, 
26/01/2025, 37, 15, 16, , 2, 3, 
27/01/2025, 25, 19, 28, , 2, 4, 
28/01/2025, 52, 30, 26, , 1, 5, 
29/01/2025, 49, 24, 20, , 1, 4, 
30/01/2025, 48, 22, 34, , 1, 4, 
31/01/2025, 40, 21, 37, , 2, 5, 
01/02/2025, 46, 20, 42, , 2, 5, 
02/02/2025, 52, 22, 38, , 2, 6, 
03/02/2025, 57, 21, 30, , 2, 5, 
04/02/2025, 40, 14, 27, , 2, 4, 
05/02/2025, 31, 27, 28, , 1, 5, 
06/02/2025, 69, 25, 25, , 1, 5, 
07/02/2025, 43, 19, 23, , 1, 5, 
08/02/2025, 39, 18, 29, , 1, 4, 
09/02/2025, 38, 20, 30, , 1, 4, 
10/02/2025, 40, 19, 28, , 1, 3, 
11/02/2025, 29, 18, 42, , 1, 4, 
12/02/2025, 41, 20, 37, , 1, 4, 
13/02/2025, 39, 13, 23, , 1, 4, 
14/02/2025, 28, 12, 20, , 2, 4, 
15/02/2025, 28, 14, 23, , 2, 4, 
16/02/2025, 40, 16, 16, , 2, 4, 
17/02/2025, 37, 12, 12, , 2, 3, 
18/02/2025, 22, 13, 13, , 3, 3, 
19/02/2025, 36, 16, 14, , 5, 3, 
20/02/2025, 43, 18, 12, , 2, 4, 
21/02/2025, 41, 17, 6, , 2, 3, 
22/02/2025, 41, 16, 5, , 1, 4, 
23/02/2025, 34, 13, 6, , 1, 4, 
24/02/2025, 30, 11, 13, , 2, 3, 
25/02/2025, 28, 16, 16, , 2, 3, 
26/02/2025, 38, 17, 17, , 2, 3, 
27/02/2025, 34, 17, 17, , 2, 4, 
28/02/2025, 38, 18, 17, , 2, 4, 
01/03/2025, 38, 16, 15, , 2, 4, 
02/03/2025, 35, 15, 24, , 2, 4, 
03/03/2025, 40, 17, 19, , 2, 5, 
04/03/2025, 46, 18, 17, , 2, 6, 
05/03/2025, 46, 16, 14, , 2, 4, 
06/03/2025, 31, 11, 35, , 2, 4, 
07/03/2025, 40, 14, 22, , 2, 4, 
08/03/2025, 32, 13, 11, , 2, 3, 
09/03/2025, 29, 14, 12, , 1, 4, 
10/03/2025, 27, 14, 14, , 2, 3, 
11/03/2025, 25, 12, 10, , 2, 3, 
12/03/2025, 24, 14, 19, , 2, 4, 
13/03/2025, 37, 13, 12, , 4, 3, 
14/03/2025, 27, 13, 17, , 2, 3, 
15/03/2025, 37, 13, 15, , 2, 3, 
16/03/2025, 28, 13, 13, , 2, 3, 
17/03/2025, 31, 18, 14, , 2, 3, 
18/03/2025, 44, 20, 11, , 2, 4, 
19/03/2025, 39, 12, 16, , 2, 5, 
20/03/2025, 24, 15, 24, , 2, 6, 
21/03/2025, 55, 21, 21, , 2, 5, 
22/03/2025, 42, 13, 18, , 2, 4, 
23/03/2025, 26, 15, 15, , 2, 4, 
24/03/2025, 39, 24, 27, , 2, 5, 
25/03/2025, 55, 32, 22, , 2, 6, 
26/03/2025, 79, 39, 22, , 2, 7, 
27/03/2025, 68, 34, 19, , 2, 8, 
28/03/2025, 53, 26, 40, , 1, 6, 
29/03/2025, 56, 21, 26, , 1, 4, 
30/03/2025, 47, 24, 9, , 1, 6, 
31/03/2025, 64, 18, 12, , 1, 6, 
01/04/2025, 49, 16, 16, , 2, 5, 
02/04/2025, 36, 13, 10, , 2, 5, 
03/04/2025, 18, 10, 8, , 2, 6, 
